iter	Passed	Remaining
1662	41928	210196
1663	41951	210159
1664	41971	210110
1665	41991	210059
1666	42016	210029
1667	42041	210007
1668	42061	209952
1669	42080	209900
1670	42100	209849
1671	42147	209932
1672	42198	210032
1673	42227	210029
1674	42249	209985
1675	42269	209934
1676	42289	209883
1677	42317	209874
1678	42336	209815
1679	42358	209776
1680	42378	209723
1681	42402	209692
1682	42422	209644
1683	42442	209593
1684	42463	209545
1685	42486	209509
1686	42505	209452
1687	42525	209402
1688	42546	209357
1689	42573	209341
1690	42593	209290
1691	42617	209257
1692	42644	209244
1693	42675	209246
1694	42717	209302
1695	42746	209297
1696	42773	209280
1697	42807	209299
1698	42830	209262
1699	42849	209206
1700	42873	209176
1701	42896	209140
1702	42920	209107
1703	42942	209066
1704	42961	209013
1705	42983	208969
1706	43002	208917
1707	43022	208867
1708	43041	208810
1709	43066	208785
1710	43088	208743
1711	43107	208689
1712	43131	208658
1713	43158	208641
1714	43197	208682
1715	43258	208829
1716	43281	208796
1717	43302	208749
1718	43324	208707
1719	43344	208656
1720	43363	208604
1721	43385	208564
1722	43415	208560
1723	43435	208509
1724	43454	208456
1725	43474	208403
1726	43493	208352
1727	43512	208295
1728	43532	208244
1729	43553	208200
1730	43570	208138
1731	43591	208091
1732	43610	208035
1733	43631	207993
1734	43654	207954
1735	43687	207967
1736	43714	207954
1737	43745	207953
1738	43779	207969
1739	43809	207971
1740	43840	207972
1741	43863	207937
1742	43882	207883
1743	43900	207824
1744	43915	207747
1745	43933	207690
1746	43948	207617
1747	43974	207595
1748	43999	207568
1749	44019	207518
1750	44039	207471
1751	44060	207425
1752	44084	207393
1753	44107	207360
1754	44128	207314
1755	44148	207265
1756	44169	207220
1757	44192	207186
1758	44210	207129
1759	44230	207078
1760	44271	207126
1761	44322	207223
1762	44344	207184
1763	44363	207129
1764	44397	207144
1765	44418	207103
1766	44441	207068
1767	44462	207020
1768	44482	206972
1769	44503	206928
1770	44526	206892
1771	44545	206838
1772	44564	206787
1773	44583	206733
1774	44604	206687
1775	44624	206641
1776	44644	206592
1777	44665	206546
1778	44688	206510
1779	44721	206524
1780	44750	206517
1781	44782	206523
1782	44811	206516
1783	44840	206507
1784	44865	206483
1785	44884	206427
1786	44904	206380
1787	44925	206336
1788	44945	206287
1789	44966	206242
1790	44980	206167
1791	44999	206114
1792	45014	206040
1793	45038	206011
1794	45055	205949
1795	45077	205909
1796	45101	205880
1797	45123	205840
1798	45143	205791
1799	45166	205758
1800	45187	205714
1801	45208	205673
1802	45229	205628
1803	45249	205580
1804	45268	205527
1805	45295	205510
1806	45340	205574
1807	45391	205666
1808	45411	205618
1809	45431	205570
1810	45451	205523
1811	45472	205480
1812	45498	205456
1813	45520	205421
1814	45541	205377
1815	45562	205333
1816	45583	205289
1817	45602	205238
1818	45628	205214
1819	45649	205174
1820	45669	205123
1821	45698	205115
1822	45725	205100
1823	45751	205078
1824	45777	205056
1825	45801	205027
1826	45829	205016
1827	45855	204993
1828	45882	204978
1829	45915	204986
1830	45947	204993
1831	45969	204954
1832	45991	204915
1833	46017	204894
1834	46034	204832
1835	46048	204758
1836	46065	204700
1837	46082	204638
1838	46100	204580
1839	46120	204534
1840	46143	204502
1841	46163	204451
1842	46182	204402
1843	46198	204335
1844	46222	204306
1845	46243	204263
1846	46265	204225
1847	46298	204232
1848	46319	204189
1849	46344	204167
1850	46389	204231
1851	46459	204401
1852	46480	204356
1853	46499	204304
1854	46520	204264
1855	46541	204219
1856	46563	204181
1857	46585	204142
1858	46611	204121
1859	46631	204077
1860	46651	204026
1861	46668	203969
1862	46699	203966
1863	46726	203952
1864	46752	203929
1865	46772	203884
1866	46801	203878
1867	46827	203854
1868	46850	203821
1869	46880	203816
1870	46913	203827
1871	46946	203835
1872	46987	203882
1873	47013	203858
1874	47037	203830
1875	47182	204323
1876	47409	205171
1877	47453	205228
1878	47536	205453
1879	47570	205462
1880	47595	205438
1881	47628	205443
1882	47655	205426
1883	47690	205445
1884	47718	205428
1885	47746	205418
1886	47766	205366
1887	47785	205315
1888	47816	205312
1889	47849	205322
1890	47877	205310
1891	47911	205318
1892	47935	205289
1893	47954	205236
1894	47976	205199
1895	47995	205146
1896	48017	205104
1897	48036	205053
1898	48069	205061
1899	48125	205167
1900	48183	205280
1901	48211	205267
1902	48262	205351
1903	48289	205332
1904	48327	205362
1905	48374	205426
1906	48407	205434
1907	48427	205384
1908	48461	205394
1909	48485	205365
1910	48514	205354
1911	48579	205496
1912	48612	205504
1913	48639	205484
1914	48663	205454
1915	48696	205458
1916	48727	205457
1917	48756	205448
1918	48783	205429
1919	48804	205387
1920	48827	205349
1921	48858	205346
1922	48884	205325
1923	48910	205302
1924	48941	205299
1925	48987	205362
1926	49029	205403
1927	49087	205516
1928	49141	205611
1929	49196	205709
1930	49238	205751
1931	49286	205821
1932	49323	205842
1933	49359	205861
1934	49420	205983
1935	49453	205987
1936	49475	205949
1937	49507	205949
1938	49548	205989
1939	49605	206092
1940	49670	206231
1941	49693	206195
1942	49720	206175
1943	49747	206156
1944	49768	206110
1945	49790	206070
1946	49814	206037
1947	49840	206014
1948	49861	205971
1949	49882	205925
1950	49902	205876
1951	49922	205828
1952	49956	205835
1953	49985	205824
1954	50011	205801
1955	50042	205797
1956	50067	205771
1957	50095	205752
1958	50132	205778
1959	50158	205753
1960	50183	205724
1961	50218	205737
1962	50242	205703
1963	50267	205675
1964	50288	205631
1965	50311	205596
1966	50340	205585
1967	50364	205552
1968	50385	205507
1969	50405	205460
1970	50429	205426
1971	50449	205379
1972	50479	205370
1973	50502	205334
1974	50529	205317
1975	50543	205243
1976	50560	205182
1977	50573	205107
1978	50598	205079
1979	50615	205019
1980	50637	204978
1981	50705	205125
1982	50744	205153
1983	50765	205109
1984	50786	205064
1985	50806	205014
1986	50825	204965
1987	50846	204921
1988	50874	204903
1989	50899	204877
1990	50918	204824
1991	50937	204771
1992	50959	204731
1993	50982	204698
1994	51004	204655
1995	51033	204645
1996	51059	204621
1997	51091	204620
1998	51120	204610
1999	51141	204564
2000	51160	204516
2001	51180	204465
2002	51199	204415
2003	51219	204367
2004	51241	204325
2005	51263	204286
2006	51283	204240
2007	51303	204193
2008	51325	204151
2009	51346	204108
2010	51366	204061
2011	51391	204034
2012	51414	203996
2013	51434	203949
2014	51455	203906
2015	51478	203872
2016	51499	203826
2017	51519	203781
2018	51541	203741
2019	51563	203702
2020	51584	203656
2021	51600	203596
2022	51618	203541
2023	51633	203474
2024	51650	203413
2025	51683	203416
2026	51715	203417
2027	51791	203589
2028	51816	203564
2029	51836	203515
2030	51855	203463
2031	51876	203420
2032	51894	203367
2033	51917	203330
2034	51938	203287
2035	51966	203273
2036	51988	203233
2037	52009	203190
2038	52031	203151
2039	52055	203117
2040	52084	203106
2041	52105	203064
2042	52127	203025
2043	52146	202973
2044	52166	202924
2045	52187	202881
2046	52227	202914
2047	52255	202898
2048	52286	202894
2049	52308	202855
2050	52328	202806
2051	52348	202761
2052	52384	202776
2053	52404	202730
2054	52429	202700
2055	52449	202656
2056	52474	202626
2057	52493	202575
2058	52512	202524
2059	52541	202514
2060	52561	202467
2061	52581	202420
2062	52606	202393
2063	52627	202348
2064	52654	202329
2065	52679	202303
2066	52702	202266
2067	52720	202212
2068	52749	202201
2069	52771	202161
2070	52792	202121
2071	52868	202289
2072	52897	202275
2073	52926	202262
2074	52947	202222
2075	52967	202174
2076	52993	202151
2077	53014	202106
2078	53035	202064
2079	53055	202020
2080	53077	201979
2081	53098	201937
2082	53118	201892
2083	53138	201846
2084	53161	201808
2085	53187	201784
2086	53216	201775
2087	53247	201769
2088	53274	201751
2089	53299	201722
2090	53319	201676
2091	53340	201632
2092	53364	201600
2093	53385	201559
2094	53410	201532
2095	53435	201504
2096	53456	201464
2097	53478	201423
2098	53498	201375
2099	53518	201332
2100	53542	201301
2101	53562	201252
2102	53583	201210
2103	53601	201159
2104	53622	201115
2105	53645	201080
2106	53672	201061
2107	53710	201083
2108	53731	201040
2109	53746	200975
2110	53762	200916
2111	53777	200850
2112	53799	200812
2113	53830	200806
2114	53850	200761
2115	53878	200746
2116	53950	200893
2117	53976	200869
2118	53995	200819
2119	54017	200783
2120	54039	200742
2121	54058	200693
2122	54079	200652
2123	54099	200607
2124	54118	200557
2125	54137	200507
2126	54158	200465
2127	54179	200423
2128	54198	200373
2129	54226	200356
2130	54256	200348
2131	54282	200324
2132	54308	200301
2133	54333	200273
2134	54354	200232
2135	54371	200177
2136	54393	200136
2137	54413	200093
2138	54438	200066
2139	54459	200025
2140	54480	199980
2141	54500	199937
2142	54521	199895
2143	54542	199854
2144	54561	199805
2145	54586	199776
2146	54607	199736
2147	54628	199693
2148	54654	199671
2149	54693	199693
2150	54719	199671
2151	54746	199652
2152	54774	199636
2153	54794	199590
2154	54816	199552
2155	54831	199488
2156	54852	199446
2157	54867	199384
2158	54888	199343
2159	54909	199301
2160	54929	199255
2161	54957	199239
2162	55030	199386
2163	55055	199359
2164	55076	199317
2165	55097	199275
2166	55118	199236
2167	55150	199232
2168	55169	199185
2169	55194	199158
2170	55213	199108
2171	55232	199060
2172	55253	199017
2173	55272	198969
2174	55291	198922
2175	55312	198881
2176	55338	198856
2177	55366	198843
2178	55395	198828
2179	55418	198795
2180	55438	198750
2181	55469	198744
2182	55496	198723
2183	55516	198680
2184	55537	198636
2185	55556	198590
2186	55577	198548
2187	55598	198506
2188	55617	198459
2189	55643	198435
2190	55678	198446
2191	55707	198433
2192	55728	198393
2193	55758	198381
2194	55779	198342
2195	55802	198306
2196	55823	198265
2197	55844	198223
2198	55866	198187
2199	55885	198138
2200	55903	198087
2201	55920	198034
2202	55943	197999
2203	55963	197953
2204	55984	197913
2205	56000	197853
2206	56015	197792
2207	56037	197756
2208	56109	197895
2209	56135	197872
2210	56162	197850
2211	56182	197807
2212	56203	197766
2213	56223	197721
2214	56246	197689
2215	56273	197669
2216	56294	197628
2217	56317	197592
2218	56337	197548
2219	56358	197508
2220	56377	197461
2221	56396	197413
2222	56417	197371
2223	56437	197329
2224	56457	197285
2225	56478	197244
2226	56498	197200
2227	56520	197160
2228	56540	197116
2229	56577	197131
2230	56601	197101
2231	56627	197080
2232	56656	197068
2233	56685	197055
2234	56716	197049
2235	56746	197038
2236	56769	197006
2237	56791	196967
2238	56815	196939
2239	56836	196899
2240	56857	196855
2241	56877	196813
2242	56901	196784
2243	56918	196728
2244	56938	196685
2245	56956	196633
2246	56981	196608
2247	57005	196578
2248	57025	196533
2249	57046	196493
2250	57067	196452
2251	57087	196408
2252	57126	196429
2253	57185	196520
2254	57208	196486
2255	57233	196459
2256	57257	196430
2257	57277	196388
2258	57296	196339
2259	57318	196304
2260	57338	196260
2261	57361	196226
2262	57382	196185
2263	57404	196148
2264	57423	196102
2265	57445	196066
2266	57466	196026
2267	57487	195985
2268	57508	195943
2269	57531	195912
2270	57550	195865
2271	57570	195820
2272	57602	195817
2273	57625	195786
2274	57650	195759
2275	57676	195735
2276	57703	195714
2277	57729	195692
2278	57755	195668
2279	57795	195693
2280	57827	195691
2281	57857	195682
2282	57879	195644
2283	57900	195604
2284	57922	195566
2285	57941	195522
2286	57962	195481
2287	57982	195436
2288	58002	195394
2289	58025	195362
2290	58045	195318
2291	58064	195272
2292	58084	195228
2293	58104	195184
2294	58124	195141
2295	58143	195094
2296	58164	195053
2297	58193	195042
2298	58264	195168
2299	58294	195160
2300	58317	195128
2301	58338	195085
2302	58362	195056
2303	58382	195012
2304	58402	194969
2305	58422	194926
2306	58442	194884
2307	58464	194847
2308	58497	194847
2309	58521	194819
2310	58545	194789
2311	58566	194747
2312	58586	194706
2313	58607	194666
2314	58650	194699
2315	58693	194733
2316	58720	194713
2317	58744	194684
2318	58769	194657
2319	58794	194631
2320	58824	194620
2321	58847	194587
2322	58866	194541
2323	58896	194532
2324	58915	194485
2325	58936	194446
2326	58960	194414
2327	58983	194383
2328	59012	194368
2329	59033	194327
2330	59053	194287
2331	59075	194251
2332	59097	194214
2333	59117	194171
2334	59138	194130
2335	59162	194100
2336	59182	194059
2337	59202	194015
2338	59222	193972
2339	59243	193932
2340	59262	193888
2341	59329	193998
2342	59374	194036
2343	59417	194070
2344	59454	194081
2345	59494	194104
2346	59527	194105
2347	59617	194291
2348	59656	194310
2349	59689	194309
2350	59714	194282
2351	59765	194337
2352	59804	194357
2353	59831	194338
2354	59858	194318
2355	59885	194298
2356	59910	194270
2357	59931	194230
2358	59952	194192
2359	59971	194144
2360	59990	194099
2361	60011	194060
2362	60030	194011
2363	60058	193995
2364	60077	193950
2365	60100	193917
2366	60120	193874
2367	60140	193832
2368	60168	193812
2369	60196	193796
2370	60226	193785
2371	60247	193745
2372	60266	193700
2373	60284	193650
2374	60307	193617
2375	60327	193575
2376	60378	193632
2377	60437	193716
2378	60466	193699
2379	60486	193657
2380	60508	193620
2381	60527	193576
2382	60547	193531
2383	60566	193487
2384	60587	193448
2385	60617	193437
2386	60645	193420
2387	60670	193394
2388	60698	193376
2389	60724	193351
2390	60749	193326
2391	60768	193280
2392	60786	193231
2393	60808	193195
2394	60826	193147
2395	60847	193107
2396	60865	193059
2397	60890	193030
2398	60919	193017
2399	60947	192999
2400	60979	192994
2401	61002	192961
2402	61027	192935
2403	61051	192907
2404	61072	192868
2405	61095	192833
2406	61112	192783
2407	61132	192741
2408	61158	192718
2409	61178	192673
2410	61198	192631
2411	61227	192617
2412	61251	192587
2413	61270	192541
2414	61290	192500
2415	61309	192453
2416	61329	192413
2417	61358	192399
2418	61383	192371
2419	61405	192335
2420	61442	192348
2421	61510	192454
2422	61535	192428
2423	61560	192403
2424	61585	192375
2425	61611	192353
2426	61643	192347
2427	61685	192372
2428	61706	192334
2429	61724	192286
2430	61745	192247
2431	61766	192207
2432	61788	192170
2433	61809	192131
2434	61833	192101
2435	61853	192059
2436	61872	192014
2437	61895	191981
2438	61915	191941
2439	61935	191899
2440	61959	191868
2441	61978	191825
2442	62005	191804
2443	62038	191800
2444	62064	191776
2445	62089	191752
2446	62108	191707
2447	62129	191666
2448	62148	191622
2449	62172	191592
2450	62192	191550
2451	62211	191504
2452	62231	191464
2453	62251	191421
2454	62280	191408
2455	62300	191367
2456	62322	191330
2457	62345	191298
2458	62365	191256
2459	62387	191219
2460	62409	191183
2461	62440	191175
2462	62460	191136
2463	62479	191088
2464	62497	191041
2465	62537	191060
2466	62604	191163
2467	62634	191152
2468	62658	191121
2469	62678	191081
2470	62698	191037
2471	62720	191002
2472	62743	190972
2473	62764	190931
2474	62783	190887
2475	62804	190849
2476	62824	190805
2477	62843	190762
2478	62865	190725
2479	62885	190685
2480	62905	190643
2481	62926	190605
2482	62947	190565
2483	62969	190531
2484	62989	190489
2485	63008	190444
2486	63031	190413
2487	63060	190397
2488	63092	190392
2489	63119	190373
2490	63152	190368
2491	63171	190324
2492	63192	190287
2493	63214	190252
2494	63237	190220
2495	63258	190179
2496	63279	190142
2497	63298	190099
2498	63323	190073
2499	63342	190026
2500	63360	189980
2501	63382	189944
2502	63403	189907
2503	63434	189897
2504	63454	189855
2505	63473	189813
2506	63497	189782
2507	63526	189770
2508	63545	189725
2509	63576	189716
2510	63629	189774
2511	63708	189909
2512	63740	189903
2513	63765	189875
2514	63785	189835
2515	63802	189785
2516	63824	189749
2517	63844	189707
2518	63864	189666
2519	63884	189624
2520	63909	189597
2521	63930	189562
2522	63951	189522
2523	63972	189484
2524	63991	189439
2525	64013	189404
2526	64032	189361
2527	64051	189317
2528	64072	189278
2529	64091	189235
2530	64111	189193
2531	64136	189166
2532	64163	189145
2533	64191	189129
2534	64217	189106
2535	64242	189079
2536	64262	189037
2537	64284	189003
2538	64303	188958
2539	64324	188922
2540	64343	188877
2541	64361	188832
2542	64382	188792
2543	64402	188751
2544	64431	188737
2545	64461	188726
2546	64481	188685
2547	64500	188641
2548	64523	188607
2549	64545	188573
2550	64573	188558
2551	64598	188529
2552	64625	188511
2553	64654	188494
2554	64682	188478
2555	64747	188568
2556	64793	188603
2557	64820	188583
2558	64846	188558
2559	64866	188519
2560	64886	188477
2561	64904	188431
2562	64923	188385
2563	64941	188341
2564	64967	188316
2565	64986	188274
2566	65007	188234
2567	65026	188191
2568	65045	188148
2569	65073	188132
2570	65099	188106
2571	65118	188064
2572	65149	188055
2573	65170	188017
2574	65191	187980
2575	65221	187967
2576	65244	187936
2577	65281	187944
2578	65310	187928
2579	65336	187905
2580	65359	187873
2581	65378	187830
2582	65398	187788
2583	65417	187746
